68, 152, 1, 2, 2, 2
68, 74, 1, 1, 2, 3
4, 225, 2, 1, 4, 2
61, 161, 2, 1, 1, 1
67, 138, 1, 1, 2, 2
19, 136, 1, 1, 2, 2
13, 84, 2, 1, 2, 3
26, 225, 1, 1, 2, 2
20, 152, 1, 1, 3, 2
33, 138, 1, 1, 2, 2
34, 185, 1, 1, 2, 1
4, 142, 1, 2, 4, 1
33, 144, 1, 2, 2, 2
26, 161, 2, 2, 2, 1
20, 14, 1, 1, 3, 1
68, 139, 1, 1, 2, 1
19, 41, 1, 1, 2, 2
18, 142, 2, 1, 2, 1
34, 21, 1, 2, 2, 2
26, 167, 1, 1, 2, 3
13, 168, 1, 1, 2, 2
20, 168, 1, 2, 3, 2
67, 112, 2, 1, 2, 2
26, 139, 1, 2, 2, 1
33, 136, 1, 2, 2, 2
4, 164, 1, 1, 4, 1
68, 224, 2, 1, 2, 2
26, 152, 1, 1, 2, 2
34, 190, 1, 2, 2, 1
30, 9, 2, 2, 2, 2
4, 152, 1, 2, 4, 2
33, 3, 2, 2, 2, 2
67, 139, 1, 2, 2, 1
13, 51, 2, 1, 2, 2
13, 74, 2, 1, 2, 3
67, 5, 1, 2, 2, 1
34, 3, 1, 2, 2, 2
26, 84, 2, 1, 2, 3
18, 25, 2, 2, 2, 1
67, 185, 1, 1, 2, 1
18, 225, 2, 2, 2, 2
13, 224, 2, 2, 2, 2
19, 150, 1, 1, 2, 1
67, 138, 2, 2, 2, 2
68, 89, 1, 2, 2, 1
68, 140, 2, 1, 2, 2
68, 190, 2, 2, 2, 1
61, 51, 2, 2, 1, 2
13, 98, 1, 1, 2, 1
61, 25, 2, 1, 1, 1
61, 41, 2, 1, 1, 2
34, 185, 1, 2, 2, 1
34, 41, 1, 2, 2, 2
33, 58, 1, 2, 2, 1
34, 84, 2, 2, 2, 3
4, 142, 1, 1, 4, 1
34, 33, 2, 2, 2, 3
18, 11, 2, 2, 2, 1
18, 159, 1, 2, 2, 1
18, 140, 2, 1, 2, 2
