21, 93, 1, 1, 2, 1
74, 100, 2, 1, 1, 2
21, 29, 1, 1, 2, 2
11, 90, 2, 1, 1, 2
34, 182, 1, 2, 2, 1
11, 54, 2, 2, 1, 2
34, 21, 1, 1, 2, 1
23, 32, 1, 2, 2, 1
11, 166, 2, 1, 1, 2
34, 17, 1, 2, 2, 1
48, 203, 1, 1, 2, 1
23, 68, 1, 2, 2, 1
48, 54, 1, 2, 2, 2
74, 166, 2, 1, 1, 2
11, 175, 2, 1, 1, 2
66, 8, 1, 2, 2, 1
74, 203, 1, 2, 1, 1
23, 197, 1, 2, 2, 1
66, 188, 1, 2, 2, 1
11, 94, 2, 1, 1, 2
48, 119, 1, 1, 2, 1
74, 47, 2, 2, 1, 2
33, 190, 1, 1, 1, 2
66, 30, 1, 2, 2, 3
11, 90, 2, 2, 1, 2
74, 104, 2, 2, 1, 2
23, 198, 1, 2, 2, 1
11, 30, 2, 2, 1, 3
34, 167, 1, 2, 2, 1
34, 54, 1, 1, 2, 2
34, 4, 1, 2, 2, 1
34, 114, 1, 1, 2, 1
66, 105, 1, 1, 2, 2
21, 68, 1, 2, 2, 1
23, 188, 1, 1, 2, 1
66, 4, 1, 2, 2, 1
48, 166, 1, 1, 2, 2
74, 39, 2, 2, 1, 2
11, 157, 2, 2, 1, 2
74, 17, 1, 1, 1, 1
33, 32, 1, 1, 1, 1
34, 17, 1, 1, 2, 1
33, 73, 2, 2, 1, 2
66, 29, 1, 2, 2, 2
74, 148, 2, 1, 1, 2
34, 172, 1, 1, 2, 1
21, 49, 2, 1, 2, 2
66, 68, 1, 2, 2, 1
23, 105, 1, 1, 2, 2
33, 175, 2, 2, 1, 2
48, 47, 1, 1, 2, 2
48, 172, 1, 1, 2, 1
11, 166, 2, 1, 1, 2
21, 87, 1, 2, 2, 1
11, 49, 2, 1, 1, 2
48, 8, 1, 1, 2, 1
74, 167, 1, 2, 1, 1
22, 114, 1, 1, 1, 1
23, 8, 2, 2, 2, 1
22, 166, 2, 1, 1, 2
